node_id,CONSUM,code
47185,1758,PR0000026
47186,5912,PR0000024
47187,286,PR0000025
47188,1770,PR0000027
47189,0,PR0000032
47190,1078,PR0000033
47192,1078,PR0000034
47194,2215,PR0000031
47195,192,PR0000029
47196,343,PR0000035
47197,24,PR0000036
47198,88,PR0000030
47199,0,PR0000039
47200,1008,PR0000038
47201,192,PR0000028
47202,0,PR0000044
47203,171,PR0000037
47204,665,PR0000040
47205,504,PR0000041
47206,665,PR0000060
47207,5180,PR0000063
47208,474,PR0000062
47209,360,PR0000112
47211,840,PR0000065
47212,504,PR0000061
47213,210,PR0000068
47214,1092,PR0000073
47215,210,PR0000067
47216,1092,PR0000069
47218,1092,PR0000070
47220,840,PR0000066
47221,60,PR0000107
47222,162,PR0000111
47223,92,PR0000109
47224,246,PR0000106
47225,568,PR0000110
47226,92,PR0000108
47227,5,PR0000114
47229,0,PR0000113
47230,2020,PR0000123
47231,2020,PR0000122
47232,1026,PR0000101
47233,1026,PR0000102
47234,40912,PR0000096
47235,12236,PR0000088
47236,2020,PR0000121
47237,40912,PR0000124
47239,40912,PR0000119
47240,0,PR0000055
47241,2,PR0000053
47242,5064,PR0000023
47243,6300,PR0000018
47246,216,PR0000200
47247,228,PR0000201
47248,42,PR0000120
47249,184,PR0000086
47250,184,PR0000085
47251,150,PR0000084
47252,40,PR0000083
47253,100,PR0000078
47254,27,PR0000105
47255,27,PR0000104
47256,154,PR0000118
47257,154,PR0000077
47258,60,PR0000076
47259,162,PR0000074
4726,5522,PR0023867
47260,162,PR0000075
47261,40,PR0000080
47262,55,PR0000082
47263,51,PR0000081
47265,462,PR0000087
47266,0,PR0000138
47267,1414,PR0000136
47268,2128,PR0000137
4727,5522,PR0023868
47270,96,PR0000139
47274,14,PR0000141
47275,72,PR0000134
47276,0,PR0000135
4733,207,PR0030335
4736,207,PR0030333
47662,4693,PR0020061
47691,210,PR0020060
47700,1815,PR0020059
47712,72,PR0020058
47713,44,PR0020057
47715,54,PR0020056
47717,0,PR0020055
47718,78,PR0020054
47719,68,PR0020053
47734,552,PR0020052
47737,645,PR0011232
4777,2862,PR0023865
47816,1820,PR0015087
47841,8432,PR0000752
47842,904,PR0000757
47843,3525,PR0000758
47844,11304,PR0000762
47845,3408,PR0000759
47846,21560,PR0000761
47847,21560,PR0000760
47848,1820,PR0005298
47849,5940,PR0000772
4785,3206,PR0001890
47850,3540,PR0000742
47851,2992,PR0000743
47853,3174,PR0000750
47854,2888,PR0000748
47855,2888,PR0000749
47856,276,PR0000741
47858,3678,PR0000775
47935,4878,PR0011105
47939,10830,PR0011102
47949,2751,PR0002202
47960,2786,PR0011104
47964,1098,PR0011106
47969,4498,PR0011101
47970,230,PR0011100
47972,230,PR0011099
47975,5712,PR0002189
47976,3870,PR0002188
47977,165,PR0002191
47978,6552,PR0002190
47979,165,PR0002192
47980,2390,PR0002193
47981,5712,PR0002200
47982,652,PR0002204
47983,2751,PR0002203
47984,2480,PR0002196
47985,2480,PR0002198
47987,10830,PR0002518
47989,3465,PR0002208
4799,864,PR0023864
47990,2376,PR0002207
47991,1968,PR0002205
47992,120,PR0002206
47993,1278,PR0002210
47994,1968,PR0002211
47996,148,PR0002226
47997,1078,PR0002213
47998,1078,PR0002214
48,1467,PR0024352
4800,864,PR0023863
48006,2214,PR0020076
48062,133,PR0020078
4807,864,PR0023861
48075,7046,PR0020077
4808,864,PR0023862
48083,1005,PR0020051
48084,1005,PR0020050
48085,1005,PR0020049
48105,450,PR0020105
48135,3465,PR0011060
48136,3465,PR0011059
4816,40698,PR0023860
4825,40698,PR0023859
48266,4482,PR0011058
48293,726,PR0011057
48294,756,PR0011056
4830,40698,PR0010994
48312,48,PR0011049
48314,75,PR0011050
48315,0,PR0011051
48317,4290,PR0011052
48318,4290,PR0011053
48319,102,PR0002423
48321,288,PR0011045
48325,31528,PR0011046
48329,13923,PR0011047
48331,245,PR0011044
48334,184,PR0011042
48335,310,PR0011043
48337,28532,PR0011048
48339,5026,PR0011054
48344,10644,PR0002522
48348,2510,PR0002418
48349,2510,PR0002419
48350,4290,PR0002420
48351,195,PR0000773
48352,150,PR0000774
48353,160,PR0002422
48354,0,PR0002421
48355,11968,PR0002463
48356,2277,PR0002464
48357,7776,PR0002462
48358,4875,PR0002473
4836,40698,PR0023858
48360,1540,PR0002472
48361,56,PR0002465
48362,3816,PR0002476
48363,11046,PR0002474
48364,7344,PR0002475
48365,4760,PR0002471
48366,4482,PR0002480
48367,666,PR0002468
48368,24,PR0002466
48369,522,PR0002467
48370,1060,PR0002469
48371,195,PR0002470
48372,3465,PR0002481
48374,3465,PR0002482
48375,65,PR0002479
48377,5481,PR0002461
48378,1256,PR0002478
48379,306,PR0020125
48406,10578,PR0010929
48408,6307,PR0000618
48477,72,PR0000912
48479,172,PR0020270
48480,24,PR0010917
48481,24,PR0010916
48489,121,PR0010928
48491,726,PR0010927
48492,172,PR0010931
48494,786,PR0010930
48495,64,PR0001094
48501,69,PR0010926
48512,810,PR0010920
48514,810,PR0010921
48516,220,PR0010923
48517,133,PR0010919
48519,48192,PR0010918
48521,220,PR0010924
48523,133,PR0010925
48535,602,PR0001065
48536,148,PR0001064
48537,402,PR0001063
48538,500,PR0001062
48539,148,PR0000909
48540,138,PR0003593
48541,102,PR0001106
48542,133,PR0001101
48543,160,PR0001104
48544,160,PR0001105
48545,160,PR0003545
48546,102,PR0003546
48548,56,PR0001091
48549,27,PR0001089
48550,27,PR0000935
48552,64,PR0001093
48553,64,PR0001092
48554,185,PR0001100
48555,27,PR0000934
48556,27,PR0001090
48557,69,PR0001107
48558,220,PR0001108
48559,186,PR0000914
48560,260,PR0000915
48562,432,PR0000911
48564,720,PR0000910
48565,1500,PR0000916
48566,64,PR0000945
48567,186,PR0000936
48568,260,PR0001073
48595,2,PR0003560
48596,162,PR0003563
48597,135,PR0003562
48598,135,PR0003561
48599,112,PR0003573
48600,50,PR0003571
48601,0,PR0003572
48602,285,PR0003548
48603,100,PR0003549
48604,100,PR0003550
48605,100,PR0003556
48607,100,PR0003551
48608,100,PR0003552
48609,32,PR0003553
4861,12121,PR0023857
48610,384,PR0003554
48611,2,PR0003559
48612,48,PR0003565
48613,300,PR0003566
48614,300,PR0003567
48616,49,PR0003568
48617,273,PR0003570
48618,164,PR0003569
48619,285,PR0003547
48630,228,PR0010936
48639,34,PR0010935
48645,8,PR0010932
48663,140,PR0010937
48664,135,PR0003588
48666,144,PR0003589
48667,135,PR0003587
48668,21,PR0003586
48669,50,PR0003584
48670,290,PR0003583
48671,75,PR0003582
48673,21,PR0003579
48674,21,PR0003578
48675,21,PR0003577
48676,0,PR0003575
48677,304,PR0003576
48678,70,PR0003574
48679,28,PR0003580
48680,21,PR0003581
48681,60,PR0003585
48683,38,PR0003558
48684,304,PR0003564
48685,100,PR0003557
48686,32,PR0003555
48688,3024,PR0011013
48691,7028,PR0011015
48696,12075,PR0011014
48698,1170,PR0011016
4875,36144,PR0023855
48755,48192,PR0010971
48758,0,PR0010970
48760,45,PR0010969
48762,45,PR0010968
48763,45,PR0010967
48765,270,PR0010966
48766,270,PR0010965
48767,432,PR0010955
48770,1036,PR0010954
48773,1644,PR0010953
48774,186,PR0010952
48776,186,PR0010951
48780,186,PR0010950
48781,186,PR0010949
48783,186,PR0010947
48784,186,PR0010946
4879,2670,PR0023854
48791,213,PR0010944
48797,48192,PR0010956
48799,48192,PR0010957
48801,120,PR0010958
48802,120,PR0010959
48803,120,PR0010961
48804,0,PR0010960
48806,65,PR0010963
48807,270,PR0010964
4881,492,PR0005097
48836,660,PR0010975
48858,1071,PR0011033
48859,1200,PR0011032
4887,1300,PR0023853
48877,4,PR0010941
48890,230,PR0010938
48895,2268,PR0010943
48898,288,PR0001034
48958,24,PR0010899
48965,3152,PR0010905
48966,10788,PR0010904
48967,150,PR0010903
48968,150,PR0010902
48969,24,PR0010901
48970,24,PR0010900
48975,14,PR0010909
48982,37,PR0010907
48983,305,PR0010908
4906,1300,PR0023851
49093,2410,PR0010892
491,2760,PR0024280
49117,123,PR0010893
4913,1300,PR0023850
4916,4905,PR0023849
4919,19805,PR0023848
49208,0,PR0000941
49218,282,PR0010910
49222,2232,PR0010915
49223,0,PR0010914
49224,0,PR0010913
49228,396,PR0010911
49229,225,PR0010912
4924,19805,PR0023846
4927,1881,PR0000984
4928,1881,PR0023845
4929,204,PR0001221
4945,102,PR0023844
49453,435,PR0010880
49456,1582,PR0010879
49457,60,PR0010878
49468,241032,PR0010875
49472,37400,PR0010870
49477,37400,PR0010874
49482,10578,PR0010867
49485,0,PR0010869
49488,0,PR0010877
49497,0,PR0010881
49543,2016,PR0010890
4964,5882,PR0023393
49656,3060,PR0024054
49668,1534,PR0010849
49671,984,PR0010848
49673,2607,PR0010847
49677,3883,PR0010851
49679,1408,PR0010850
49683,440,PR0010843
49684,294,PR0010842
49685,294,PR0010839
49686,4459,PR0010841
49687,10778,PR0010840
49695,1216,PR0010846
49697,0,PR0010845
49698,23700,PR0010844
49704,0,PR0010852
4977,10370,PR0023841
49789,40480,PR0010795
49791,1848,PR0010796
49792,3185,PR0010797
49793,3185,PR0010798
49794,2376,PR0010799
49795,4760,PR0010800
49796,4760,PR0010801
49832,60112,PR0010803
49834,2736,PR0010802
49838,24242,PR0010807
49847,3232,PR0010808
49856,213693,PR0010809
49931,232,PR0010832
49933,232,PR0010831
49939,9,PR0010834
49945,2128,PR0010962
49950,235,PR0010813
49951,235,PR0010812
49952,235,PR0010811
49953,235,PR0010810
49955,235,PR0010816
4996,13,PR0023840
49960,520,PR0000656
49966,112,PR0010814
49967,112,PR0010815
4997,13,PR0023839
49976,2286,PR0010818
49977,2286,PR0010817
49978,23389,PR0010823
49980,3708,PR0010822
49981,4046,PR0010821
49983,2214,PR0010820
49984,2214,PR0010819
49986,520,PR0010824
49988,232,PR0010825
49989,232,PR0010826
49990,2286,PR0010827
5,3480,PR0030366
5001,13,PR0023838
5005,13,PR0023836
5006,13,PR0023837
50074,16107,PR0020042
50076,16107,PR0020041
50078,16107,PR0020040
50079,16107,PR0020039
50096,310,PR0010763
50098,310,PR0010764
50109,0,PR0010757
5011,2544,PR0023835
50112,6799,PR0005586
50113,6799,PR0005583
50114,6539,PR0005582
50115,82,PR0005580
50116,1386,PR0005581
50117,170,PR0000698
50118,4440,PR0010794
50119,4440,PR0000705
50120,1128,PR0000721
50121,2385,PR0000720
50122,208,PR0000703
50123,864,PR0000699
50124,24840,PR0000701
50125,123,PR0000704
50126,12450,PR0000709
50127,123,PR0000702
50129,123,PR0000710
50130,2781,PR0000715
50131,2781,PR0000714
50132,1827,PR0000697
50133,13855,PR0000696
50135,6154,PR0000726
50137,459,PR0000730
50138,1272,PR0000605
50139,459,PR0000725
50140,1272,PR0000731
50141,904,PR0000769
50142,1902,PR0000768
50143,13855,PR0000716
50144,3232,PR0000717
50145,60112,PR0000766
50146,4842,PR0000767
50147,2696,PR0000770
50148,9162,PR0000763
50149,1757,PR0000771
50150,9162,PR0000764
50151,9162,PR0000765
50152,6734,PR0000754
50153,904,PR0000756
50154,1608,PR0000755
50155,213693,PR0000604
50156,520,PR0000830
50157,20957,PR0000827
50158,20957,PR0000826
50159,20957,PR0000825
50160,520,PR0005530
50161,232,PR0005529
50162,232,PR0005528
50163,232,PR0005527
50164,20957,PR0005525
50165,20957,PR0005526
50166,2214,PR0000831
50167,19527,PR0005585
50168,252,PR0005584
50169,520,PR0000687
5017,3480,PR0004499
50170,570,PR0005587
50171,2286,PR0000678
50172,8175,PR0000679
50173,834,PR0000658
50174,520,PR0000657
50175,336,PR0000648
50176,10395,PR0000649
50177,6256,PR0000650
50178,235,PR0000653
5018,3480,PR0004510
50180,1452,PR0000815
50181,5356,PR0000654
50182,5486,PR0000662
50183,1408,PR0000660
50184,2562,PR0000659
50185,1677,PR0000684
50186,0,PR0000667
50187,7294,PR0000685
50188,1176,PR0000805
50189,2607,PR0000804
5019,3480,PR0004500
50190,5486,PR0000664
50191,0,PR0000803
50192,468,PR0000665
50193,500,PR0000674
50194,0,PR0000668
50195,2352,PR0000672
50196,2616,PR0000801
50197,1368,PR0000800
50198,1980,PR0000818
50199,1980,PR0000829
50200,1980,PR0000819
50201,4272,PR0000683
50202,39550,PR0000694
50203,58996,PR0000695
50204,4272,PR0000693
50205,20957,PR0000682
50206,8175,PR0000691
50207,500,PR0000675
50208,680,PR0000673
50209,2783,PR0000669
5021,3480,PR0004501
50210,2010,PR0000670
50211,46,PR0000707
50212,2436,PR0000641
50213,2160,PR0000688
50214,6154,PR0000728
50215,2,PR0000637
50216,2223,PR0000639
50217,198,PR0000638
50218,2664,PR0000613
50219,3240,PR0000636
50220,6154,PR0000727
50222,3668,PR0000621
50223,6154,PR0000729
50224,39550,PR0000706
50225,58996,PR0000708
50226,490,PR0000806
50227,0,PR0000795
50228,1600,PR0000820
50229,0,PR0000793
50230,2562,PR0000794
50231,0,PR0000784
50232,1360,PR0000787
50233,18711,PR0000821
50234,3668,PR0000612
50235,2187,PR0000817
50236,1600,PR0000816
50237,12835,PR0000823
50238,2331,PR0000796
50239,2187,PR0000807
50240,3230,PR0000808
50241,3230,PR0000809
50242,760,PR0000811
50243,6496,PR0002362
50244,6496,PR0001873
50245,2145,PR0000810
50246,5882,PR0000813
50247,1680,PR0001357
50248,655,PR0001342
50250,6531,PR0001356
50252,52,PR0000812
50253,12645,PR0001358
50254,12645,PR0001359
50255,241032,PR0001172
50256,2590,PR0001171
50257,2590,PR0001170
50258,5886,PR0001168
50259,2590,PR0001169
50260,270,PR0001446
50261,1834,PR0001369
50262,1272,PR0001361
50263,2835,PR0001360
50265,4230,PR0001167
5027,3480,PR0023834
50272,11853,PR0002378
50273,54110,PR0002377
50274,123,PR0002368
50277,123,PR0002376
50278,123,PR0002369
50279,129,PR0000311
50280,0,PR0000310
50281,125,PR0000308
50282,125,PR0000309
50283,156,PR0000315
50284,288,PR0000313
50285,222,PR0000312
50286,80,PR0005259
50287,15,PR0005260
50288,288,PR0005261
50289,120,PR0005262
50290,648,PR0005263
50291,154,PR0005264
50292,310,PR0005266
50293,64,PR0005265
503,0,PR0024279
50309,120,PR0000459
50312,96,PR0010767
50322,252,PR0010766
50326,0,PR0010765
50332,6149,PR0010726
50430,702,PR0010783
50444,0,PR0010781
50476,6749,PR0010695
50486,336,PR0010741
50487,440,PR0010742
50489,333,PR0010743
50492,333,PR0010744
50495,2740,PR0010745
50497,132,PR0000568
50504,132,PR0010739
50540,0,PR0010864
50586,250,PR0010752
50625,432,PR0010776
50634,96,PR0010774
50635,96,PR0010775
50639,156,PR0010777
50646,176,PR0000244
50655,27,PR0000243
50658,27,PR0010773
5066,292,PR0023831
50661,306,PR0010782
50665,148,PR0000255
5068,602,PR0023830
50694,250,PR0010738
50757,6149,PR0010750
50767,245,PR0010748
50768,245,PR0010747
50769,245,PR0000354
50773,440,PR0010751
50781,0,PR0010762
50782,0,PR0010755
50783,73350,PR0010754
50784,73350,PR0010753
50785,0,PR0010756
50840,19,PR0000226
50847,312,PR0010768
50848,576,PR0010770
50850,60,PR0010771
50852,396,PR0010772
50855,70,PR0010769
50894,100,PR0010734
50906,114,PR0010733
50907,82,PR0010732
50908,120,PR0010731
50909,168,PR0010730
50910,92,PR0010729
50913,1098,PR0010736
50915,240,PR0010735
5093,558,PR0023829
5095,870,PR0023828
50959,165,PR0010724
50960,132,PR0010723
50961,87,PR0010722
50962,105,PR0010721
50963,106,PR0010720
5097,602,PR0023827
5100,231,PR0023826
51005,128,PR0010788
51008,749,PR0000398
5101,231,PR0023825
51011,35,PR0000397
51019,621,PR0010785
51025,132,PR0010787
51026,108,PR0010786
51028,108,PR0010789
51031,140,PR0010728
51052,36,PR0010727
5106,324,PR0023824
51064,304,PR0020037
51067,468,PR0020036
51074,0,PR0020035
5108,300,PR0023823
5112,100,PR0023822
51133,48,PR0000408
51136,76,PR0010719
5114,100,PR0023821
5116,602,PR0023820
51163,160,PR0000428
51164,215,PR0010737
51166,17,PR0000455
51167,96,PR0000456
51168,147,PR0000458
51170,220,PR0000460
51171,196,PR0000461
51172,20,PR0000476
51173,150,PR0000478
51174,160,PR0000477
51175,88,PR0000475
51176,6149,PR0000474
51177,6149,PR0000472
51178,88,PR0000473
51179,96,PR0000457
5118,0,PR0023819
51180,6003,PR0000443
51181,96,PR0000434
51182,96,PR0000435
51183,96,PR0000433
51185,1524,PR0000432
51186,202,PR0000437
51187,48,PR0000423
51188,103236,PR0000422
51189,6149,PR0000420
51190,103236,PR0000421
51191,186,PR0000414
51192,186,PR0000413
51193,80,PR0000417
51194,40,PR0000415
51195,74,PR0000416
51196,108,PR0000382
51197,180,PR0000392
5120,100,PR0023818
51203,128,PR0000220
51204,88,PR0000221
51206,128,PR0000216
51207,64,PR0000448
51208,357,PR0000447
51209,11638,PR0000444
5121,300,PR0023817
51210,90,PR0000445
51211,132,PR0000567
51212,2740,PR0000566
51213,132,PR0000557
51214,140,PR0000553
51215,164,PR0000554
51218,2740,PR0000495
51219,112,PR0000496
5122,324,PR0023816
51220,440,PR0000497
51221,440,PR0000498
51222,627,PR0000500
51223,336,PR0000499
51224,504,PR0000490
51225,5453,PR0000489
51226,216,PR0000488
51227,115,PR0000449
51228,204,PR0000485
51229,308,PR0000483
51230,438,PR0000484
51231,295,PR0000453
51232,250,PR0000452
51233,0,PR0000451
51234,75,PR0000436
51235,13082,PR0000450
51236,100,PR0000412
51238,71,PR0000410
51239,14,PR0000396
5124,231,PR0023815
51240,2740,PR0000494
51241,415,PR0000491
51242,295,PR0000454
51243,90,PR0000366
51244,75,PR0000364
51245,364,PR0000363
51246,3504,PR0000362
51247,11484,PR0000361
51248,1105,PR0000360
51249,6149,PR0000359
51250,14,PR0000395
51251,150,PR0000393
51252,44,PR0000394
51253,190,PR0000346
51255,330,PR0000380
51256,390,PR0000400
51257,560,PR0000402
51258,140,PR0000401
51259,91,PR0000378
5126,231,PR0023814
51260,252,PR0000376
51261,92,PR0000235
51262,0,PR0000236
51263,200,PR0000247
51264,325,PR0000248
51265,104,PR0000245
51266,105,PR0000229
51267,105,PR0000231
51269,105,PR0000232
51270,105,PR0000230
51271,19,PR0000224
51274,19,PR0000223
51276,19,PR0000225
51277,15,PR0000234
51279,105,PR0000228
5128,602,PR0023813
51280,105,PR0000227
51281,15,PR0000233
51282,92,PR0000237
51283,325,PR0000238
51284,72,PR0000569
51285,108,PR0000463
51286,200,PR0000404
51287,696,PR0000405
51288,696,PR0000406
51289,696,PR0000407
51292,88,PR0000471
51294,108,PR0000462
51295,108,PR0000470
51297,120,PR0000468
51298,111,PR0000467
51299,0,PR0000465
5130,870,PR0023812
51300,0,PR0000464
51301,36,PR0000441
51302,592,PR0000440
51303,568,PR0000439
51304,102,PR0000438
51305,696,PR0000427
51306,696,PR0000426
51307,396,PR0000425
51308,99,PR0000418
51310,100,PR0000391
51311,52,PR0000384
51312,354,PR0000387
51313,195,PR0000385
51314,336,PR0000386
51315,1501,PR0000389
51316,116,PR0000390
5132,558,PR0023811
5134,558,PR0001994
5139,5225,PR0023809
51397,2807,PR0010713
51398,2807,PR0010712
51400,2807,PR0010708
51401,2807,PR0010709
51402,2807,PR0010710
51403,2807,PR0010711
51413,52,PR0010714
5144,8729,PR0023808
5145,8729,PR0023807
51462,1344,PR0010717
5147,8729,PR0023806
5150,8729,PR0023805
5153,8729,PR0023804
51568,7,PR0003113
51569,36,PR0003174
5158,4944,PR0023803
516,72,PR0030363
51697,18480,PR0010670
5170,258,PR0023800
51747,50,PR0010669
51751,112860,PR0010666
51752,1805,PR0010667
5178,28532,PR0023799
51806,75785,PR0010679
51807,75785,PR0020027
5181,44,PR0023798
51843,96,PR0010672
51844,98,PR0010673
51845,26,PR0010674
51846,26,PR0010675
51847,2890,PR0010676
51848,2890,PR0010677
5186,96,PR0023797
51941,125,PR0010685
51950,1155,PR0010683
51952,159,PR0010684
51957,213,PR0010690
51962,1971,PR0010689
51970,1344,PR0010694
51971,5688,PR0010693
51972,2037,PR0003307
51978,393,PR0000217
5198,10912,PR0030257
5199,1120,PR0001350
5200,1120,PR0001351
52014,2890,PR0010678
52015,0,PR0010691
52016,30864,PR0010692
52017,30864,PR0010688
52018,68160,PR0010687
52020,68160,PR0010686
52035,30864,PR0010681
52110,102,PR0010699
52112,102,PR0010696
52113,116,PR0010697
52114,189,PR0010698
52147,892038,PR0010664
52148,892038,PR0010662
52149,892038,PR0010663
52165,100,PR0010700
52166,322,PR0010701
52167,60,PR0010702
52175,234,PR0000218
52176,2,PR0000204
52177,14,PR0000203
52178,56,PR0000202
52181,5,PR0000213
52182,24,PR0000214
52183,6,PR0003254
52184,6,PR0003264
52185,6,PR0003253
52186,6,PR0003259
52187,18,PR0003260
52188,6,PR0003252
52192,6,PR0003250
52193,20,PR0003249
52194,20,PR0003255
52195,20,PR0003256
52196,20,PR0003248
52197,6,PR0003246
52198,6,PR0003247
52199,892038,PR0003244
52200,892038,PR0003243
52201,892038,PR0003242
52202,892038,PR0003241
52203,892038,PR0003240
52204,892038,PR0003239
52205,892038,PR0003238
52206,892038,PR0003236
52207,892038,PR0003234
52208,892038,PR0003235
52209,6749,PR0003306
52211,6749,PR0003305
52212,13175,PR0003303
52213,13175,PR0003302
52214,13175,PR0003301
52215,13175,PR0003300
52216,13175,PR0003299
52217,68160,PR0003298
52218,68160,PR0003297
52237,2307,PR0003261
52238,2307,PR0003265
52239,33264,PR0003266
52240,33264,PR0003267
52241,2307,PR0003262
52242,1115,PR0003263
52243,17900,PR0003291
52244,18480,PR0003290
52245,18480,PR0003288
52246,4004,PR0003287
52247,4004,PR0003286
52248,18480,PR0003289
52249,18480,PR0003282
52250,18480,PR0003281
52251,2436,PR0003280
52252,18480,PR0003278
52253,33264,PR0003277
52254,33264,PR0003276
52255,33264,PR0003275
52256,33264,PR0003274
52257,1115,PR0003273
52258,2307,PR0003258
52259,2307,PR0003257
52260,4004,PR0003285
52261,1805,PR0003283
52262,4004,PR0003284
52263,1115,PR0003272
52264,112860,PR0003271
52265,112860,PR0003270
52266,112860,PR0003268
52267,112860,PR0003269
52268,0,PR0003324
52269,0,PR0003184
5227,0,PR0023793
52272,30229,PR0003223
52273,30229,PR0003126
52276,75785,PR0003336
52277,75785,PR0003335
52278,75785,PR0003337
52279,15353,PR0003131
52280,7491,PR0003130
52281,7491,PR0003141
52282,10872,PR0003139
52283,12228,PR0003138
52284,3080,PR0003129
52285,2735,PR0003137
52286,5240,PR0003136
52287,3519,PR0003128
52288,5240,PR0003135
52289,26352,PR0003133
52290,28200,PR0003134
52291,3619,PR0003124
52292,15353,PR0003123
52293,20826,PR0003122
52294,19940,PR0003121
52295,3080,PR0003120
52296,4300,PR0003119
52297,3519,PR0003118
52298,28200,PR0003117
52299,26352,PR0003116
5230,115,PR0005606
52300,26352,PR0003132
52301,26352,PR0003127
52302,46,PR0003038
52303,32,PR0003168
52304,46,PR0003144
52305,110,PR0003179
52306,58,PR0003147
52307,42,PR0003148
52308,232,PR0003149
52309,16,PR0003150
52310,6,PR0003151
52311,141,PR0003166
52312,108,PR0003165
52313,48,PR0003164
52314,70,PR0003167
52315,92,PR0003169
52316,117,PR0003178
52317,93,PR0003177
52318,99,PR0003176
52319,18,PR0003175
52320,41,PR0003162
52321,70,PR0003161
52322,30,PR0003160
52323,56,PR0003159
52324,36,PR0003158
52325,11,PR0003157
52326,237,PR0003156
52327,20,PR0003155
52328,30,PR0003154
52329,34,PR0003152
52330,74,PR0003153
52331,264,PR0003163
52332,72,PR0003173
52333,60,PR0003172
52334,237,PR0003171
52335,48,PR0003170
52336,30229,PR0003125
52337,85,PR0002825
52338,0,PR0002823
52339,240,PR0002824
5234,144,PR0000142
52340,549,PR0002822
52341,42,PR0003083
52342,96,PR0003084
52343,147,PR0003087
52344,192,PR0003086
52345,20,PR0003085
52346,462,PR0003082
52347,75,PR0003081
52348,2,PR0003080
52349,66,PR0003079
52350,168,PR0003088
52351,24,PR0003089
52352,22,PR0003102
52353,102,PR0003101
52354,68,PR0003100
52355,147,PR0003099
52356,135,PR0003098
52357,195,PR0003097
52358,34,PR0003095
52359,84,PR0003096
52360,46,PR0003106
52361,25,PR0003105
52362,136,PR0003103
52363,96,PR0003104
52364,66,PR0003093
52365,111,PR0005575
52366,39,PR0003094
52367,147,PR0003076
52368,208,PR0003077
52369,208,PR0003078
52370,1710,PR0003073
52371,1710,PR0003072
52372,1035,PR0003070
52373,1155,PR0003071
52374,284,PR0003067
52375,624,PR0003069
52377,258,PR0003068
52378,583,PR0003055
52379,336,PR0003054
52380,2387,PR0003053
52381,8190,PR0003051
52383,224,PR0003057
52384,255,PR0003061
52385,432,PR0003060
52386,270,PR0003059
52387,165,PR0003058
52388,40,PR0003090
52389,93,PR0003091
5239,117,PR0023791
52391,29,PR0003049
52392,32,PR0003115
52393,2,PR0003114
52394,93,PR0003031
52395,93,PR0003112
52396,7,PR0003092
52397,18,PR0003111
52398,235,PR0003110
52399,100,PR0003108
5240,441,PR0023792
52400,630,PR0003107
52401,100,PR0003109
52409,165,PR0005537
52410,156,PR0003030
52411,610,PR0003029
52412,336,PR0003027
52413,120,PR0003028
52414,4060,PR0003013
52415,192,PR0002974
52416,124,PR0003022
52417,78,PR0003021
52418,156,PR0003039
5242,0,PR0023790
52421,156,PR0003037
52422,610,PR0002993
52423,1344,PR0002992
52424,8,PR0002983
52425,68,PR0002984
52428,2037,PR0002991
52429,15092,PR0002988
52430,2905,PR0002987
52432,1344,PR0002986
52433,68,PR0002985
52434,130,PR0002973
52435,80,PR0002972
52436,273,PR0002971
52437,79764,PR0002961
52438,2037,PR0002978
52439,225,PR0002981
52440,2790,PR0002977
52441,1668,PR0002976
52442,8206,PR0002975
52443,1158,PR0002979
52444,348,PR0002939
52445,210,PR0002942
52446,213,PR0002940
52447,213,PR0002941
52448,98,PR0002943
52449,24,PR0003065
52450,791,PR0003056
52451,309,PR0003064
52452,360,PR0003062
52453,620,PR0003063
52454,144,PR0002935
52455,1062,PR0002938
52477,580,PR0010496
5249,108442,PR0023789
5251,108442,PR0023788
5254,36,PR0023787
5256,36,PR0023786
52603,1265,PR0010459
52648,17670,PR0010506
52649,1170,PR0010507
52650,17670,PR0010516
52651,1170,PR0010515
52659,144,PR0010505
52661,220,PR0010502
52703,215,PR0010498
52704,215,PR0010497
52707,513,PR0010500
52708,792,PR0010501
52709,3458,PR0001368
52715,16107,PR0000635
52772,1962,PR0010458
52856,3024,PR0010460
52901,168,PR0010469
52902,399,PR0010470
52903,382,PR0010464
52905,382,PR0010463
5300,123,PR0023784
5301,24840,PR0023783
53033,174,PR0010468
53034,246,PR0010467
53035,500,PR0010466
53053,1496,PR0020017
53054,1722,PR0020018
53060,882,PR0010443
53061,1860,PR0010442
53089,402,PR0010462
53090,584,PR0010461
53091,436,PR0010434
53092,174,PR0010433
53100,248,PR0010449
53104,1477,PR0010448
53108,3178,PR0010447
53109,432,PR0010445
53110,432,PR0001056
53111,2761,PR0010446
53115,141,PR0010432
53116,511,PR0010431
53121,384,PR0010465
53185,90,PR0010440
53188,1900,PR0010441
53213,6090,PR0010455
53214,105,PR0010454
53215,220,PR0010453
53216,492,PR0010452
53217,1080,PR0010451
53235,980,PR0010422
53236,0,PR0010423
53274,2585,PR0010450
53278,182,PR0000992
5329,108442,PR0023781
533,228,PR0005144
53305,1190,PR0010427
53323,720,PR0010435
53324,720,PR0010436
53325,200,PR0010437
53348,1575,PR0010418
53349,585,PR0001451
53365,3432,PR0010419
53367,312,PR0010438
53402,240,PR0010428
53403,240,PR0010430
53404,240,PR0010429
5341,0,PR0023780
53435,27351,PR0010371
53482,240,PR0010386
53483,240,PR0010387
5352,36,PR0023779
53563,2910,PR0010409
536,207,PR0030334
