code,node_id_old,node_id_new
PR0003996,39769,19556
PR0003997,39770,19557
PR0003998,39771,19558
PR0003974,39772,19559
PR0003988,39773,19560
PR0015265,39813,19568
PR0015264,39820,19569
PR0015263,39823,19570
PR0001686,39824,19571
PR0001680,39825,19572
PR0001681,39826,19573
PR0001688,39827,19574
PR0001687,39828,19575
PR0001850,39836,19583
PR0001849,39837,19584
PR0001846,39838,19585
PR0001844,39839,19586
PR0001845,39840,19587
PR0001695,39841,19588
PR0001691,39842,19589
PR0001692,39843,19590
PR0003964,39844,19591
PR0001841,39852,19599
PR0001836,39853,19600
PR0001837,39854,19601
PR0001831,39855,19602
PR0015262,39857,19603
PR0015261,39884,19604
PR0015260,39890,19605
PR0001586,39913,19606
PR0001587,39914,19607
PR0001486,39922,19615
PR0001488,39923,19616
PR0001487,39924,19617
PR0001483,39925,19618
PR0001490,39926,19619
PR0001484,39927,19620
PR0001480,39928,19621
PR0001590,39929,19622
PR0015259,39934,19623
PR0015250,39969,19631
PR0015249,39977,19632
PR0015248,39978,19633
PR0015247,39988,19634
PR0015246,39989,19635
PR0015306,40040,19636
PR0015243,40042,19637
PR0001605,40107,19646
PR0001606,40108,19647
PR0001591,40109,19648
PR0001592,40110,19649
PR0001443,40111,19650
PR0001440,40112,19651
PR0001439,40113,19652
PR0001444,40114,19653
PR0001892,40115,19654
PR0001602,40123,19662
PR0001601,40124,19663
PR0001599,40125,19664
PR0001600,40126,19665
PR0001593,40127,19666
PR0001777,40128,19667
PR0015237,40144,19668
PR0001632,40152,19669
PR0015197,40322,19678
PR0015196,40323,19679
PR0015236,40326,19680
PR0001474,40346,19681
PR0001608,40347,19682
PR0001475,40348,19683
PR0001611,40349,19684
PR0001613,40350,19685
PR0001614,40351,19686
PR0001635,40361,19694
PR0001508,40362,19695
PR0001507,40363,19696
PR0001894,40365,19697
PR0001496,40366,19698
PR0001630,40367,19699
PR0001509,40369,19700
PR0001623,40370,19701
PR0001633,40371,19702
PR0001641,40379,19710
PR0001526,40380,19711
PR0001505,40381,19712
PR0001654,40383,19713
PR0001515,40384,19714
PR0001612,40385,19715
PR0001643,40386,19716
PR0001644,40387,19717
PR0001621,40390,19718
PR0015190,40465,19726
PR0015186,40473,19727
PR0015185,40474,19728
PR0015184,40501,19729
PR0015188,40502,19730
PR0015187,40503,19731
PR0015183,40504,19732
PR0015182,40505,19733
PR0001511,40513,19741
PR0001760,40514,19742
PR0001759,40515,19743
PR0001758,40516,19744
PR0001541,40517,19745
PR0001755,40518,19746
PR0001752,40519,19747
PR0001756,40521,19748
PR0015175,40532,19757
PR0015174,40600,19758
PR0015173,40607,19759
PR0015172,40614,19760
PR0015171,40619,19761
PR0015169,40622,19762
PR0015168,40631,19763
PR0015167,40632,19764
PR0015166,40641,19765
PR0002807,40707,19774
PR0002809,40710,19776
PR0002805,40713,19778
PR0002804,40714,19779
PR0002603,40715,19780
PR0002604,40716,19781
PR0002812,40721,19786
PR0002810,40723,19788
PR0002782,40726,19791
PR0002761,40739,19803
PR0002763,40740,19804
PR0015165,40748,19805
PR0011167,40784,19807
PR0015191,40797,19808
PR0011168,40812,19809
PR0003594,40824,19810
PR0011165,40830,19811
PR0003596,40836,19812
PR0004109,40902,19819
PR0004110,40903,19820
PR0004120,40904,19821
PR0004111,40905,19822
PR0004118,40906,19823
PR0004114,40907,19824
PR0004117,40908,19825
PR0004116,40909,19826
PR0001596,40910,19827
PR0015150,40947,19836
PR0015149,40949,19837
PR0015148,40951,19838
PR0015147,40956,19839
PR0015146,40959,19840
PR0015144,40966,19841
PR0015143,40969,19842
PR0015142,40972,19843
PR0015133,40997,19852
PR0015132,41014,19853
PR0004112,41036,19854
PR0004211,41037,19855
PR0001787,41038,19856
PR0001785,41039,19857
PR0001784,41040,19858
PR0001783,41041,19859
PR0001781,41042,19860
PR0001782,41043,19861
PR0004105,41050,19868
PR0004081,41051,19869
PR0004082,41052,19870
PR0004104,41053,19871
PR0015130,41056,19873
PR0015127,41084,19874
PR0015126,41113,19875
PR0015125,41114,19876
PR0015124,41118,19877
PR0015121,41217,19886
PR0001793,41239,19887
PR0001789,41241,19889
PR0001652,41242,19890
PR0001650,41243,19891
PR0001647,41245,19892
PR0001669,41246,19893
PR0001646,41247,19894
PR0001648,41248,19895
PR0001668,41249,19896
PR0001738,41258,19904
PR0001529,41259,19905
PR0001665,41260,19906
PR0001532,41261,19907
PR0001533,41262,19908
PR0001672,41263,19909
PR0001673,41264,19910
PR0001676,41265,19911
PR0015120,41288,19925
PR0015118,41296,19927
PR0015107,41366,19928
PR0015105,41394,19929
PR0015102,41409,19930
PR0001715,41413,19931
PR0001712,41414,19932
PR0001714,41415,19933
PR0001770,41424,19942
PR0001767,41426,19944
PR0001773,41428,19946
PR0001764,41433,19951
PR0001763,41434,19952
PR0001762,41435,19953
PR0001707,41436,19954
PR0011228,41437,19955
PR0001553,41439,19957
PR0015091,41561,19967
PR0015090,41562,19968
PR0001556,41587,19970
PR0001547,41589,19972
PR0001548,41590,19973
PR0001779,41591,19974
PR0001728,41594,19977
PR0001545,41596,19978
PR0002760,41614,19996
PR0002757,41617,19999
PR0002614,41619,20001
PR0015085,41682,20002
PR0015089,41697,20003
PR0002756,41732,20004
PR0002751,41734,20006
PR0002750,41735,20007
PR0002754,41736,20008
PR0002743,41746,20018
PR0015008,41761,20019
PR0015004,41823,20021
PR0015003,41824,20022
PR0015001,41852,20023
PR0002455,41873,20024
PR0002454,41874,20025
PR0002453,41875,20026
PR0002452,41876,20027
PR0002450,41877,20028
PR0002219,41884,20035
PR0002220,41885,20036
PR0002178,41886,20037
PR0002098,41887,20038
PR0015009,41888,20039
PR0002137,41889,20040
PR0002513,41890,20041
PR0002512,41891,20042
PR0002138,41893,20043
PR0002140,41894,20044
PR0002134,41901,20051
PR0002594,41902,20052
PR0002793,41903,20053
PR0003887,41904,20054
PR0003886,41906,20055
PR0002135,41907,20056
PR0002523,41908,20057
PR0015011,41932,20058
PR0003908,41961,20060
PR0002791,42023,20070
PR0002802,42027,20073
PR0003889,42028,20074
PR0003888,42029,20075
PR0003901,42030,20076
PR0003902,42031,20077
PR0021838,42033,20078
PR0003905,42035,20080
PR0003917,42036,20081
PR0003952,42038,20082
PR0003906,42045,20089
PR0003909,42046,20090
PR0003900,42047,20091
PR0003962,42048,20092
PR0003891,42049,20093
PR0003898,42051,20094
PR0002786,42052,20095
PR0015045,42072,20096
PR0015044,42073,20097
PR0015043,42074,20098
PR0003893,42208,20106
PR0003897,42209,20107
PR0003896,42210,20108
PR0003894,42211,20109
PR0002765,42212,20110
PR0002779,42213,20111
PR0002787,42214,20112
PR0002789,42215,20113
PR0002788,42216,20114
PR0002777,42225,20122
PR0002775,42226,20123
PR0002776,42227,20124
PR0002770,42228,20125
PR0002769,42229,20126
PR0002772,42230,20127
PR0002768,42232,20128
PR0002771,42233,20129
PR0002767,42234,20130
PR0011117,42322,20138
PR0011116,42324,20139
PR0011115,42326,20140
PR0011114,42328,20141
PR0011113,42329,20142
PR0011142,42359,20143
PR0011139,42361,20144
PR0011140,42363,20145
PR0011138,42365,20146
PR0011125,42387,20154
PR0011124,42388,20155
PR0011131,42412,20156
PR0011130,42413,20157
PR0011129,42415,20158
PR0011147,42433,20159
PR0011146,42434,20160
PR0011145,42435,20161
PR0011143,42437,20162
PR0011144,42438,20163
PR0003663,42511,20170
PR0003668,42512,20171
PR0003672,42514,20172
PR0005305,42516,20174
PR0005303,42517,20175
PR0005304,42518,20176
PR0003595,42519,20177
PR0001203,42521,20179
PR0001227,42530,20187
PR0001266,42531,20188
PR0001212,42532,20189
PR0001211,42533,20190
PR0001226,42534,20191
PR0001322,42535,20192
PR0001321,42536,20193
PR0001320,42537,20194
PR0001202,42538,20195
PR0001260,42540,20196
PR0001233,42550,20203
PR0003662,42551,20204
PR0003661,42552,20205
PR0003669,42553,20206
PR0003676,42554,20207
PR0003657,42555,20208
PR0003667,42556,20209
PR0003656,42557,20210
PR0003655,42558,20211
PR0003636,42568,20221
PR0003633,42569,20222
PR0003618,42570,20223
PR0003620,42571,20224
PR0003619,42572,20225
PR0003613,42573,20226
PR0003615,42574,20227
PR0003623,42575,20228
PR0003624,42576,20229
PR0011151,42610,20236
PR0020115,42612,20237
PR0011150,42617,20238
PR0001319,42621,20239
PR0011149,42629,20240
PR0011148,42654,20241
PR0001304,42655,20242
PR0001303,42656,20243
PR0001222,42657,20244
PR0001253,42658,20245
PR0001268,42666,20253
PR0001267,42669,20254
PR0001251,42670,20255
PR0001317,42671,20256
PR0001315,42672,20257
PR0001213,42673,20258
PR0001215,42674,20259
PR0001214,42675,20260
PR0001223,42676,20261
PR0001224,42677,20262
PR0001229,42684,20269
PR0001231,42685,20270
PR0001230,42686,20271
PR0005306,42687,20272
PR0002232,42690,20273
PR0011037,42762,20274
PR0011035,42763,20275
PR0002573,42770,20276
PR0011038,42779,20277
PR0020090,42915,20278
PR0020048,42937,20286
PR0020121,42941,20287
PR0020107,42948,20288
PR0020095,42949,20289
PR0020111,42954,20290
PR0002424,42956,20291
PR0020047,42970,20292
PR0020074,42990,20293
PR0020070,42996,20294
PR0020096,43001,20295
PR0010512,43051,20302
PR0010511,43053,20303
PR0011024,43102,20304
PR0011027,43133,20305
PR0011030,43134,20306
PR0011026,43135,20307
PR0011018,43206,20308
PR0011017,43207,20309
PR0011023,43242,20310
PR0002426,43342,20317
PR0002413,43343,20318
PR0002425,43345,20319
PR0002414,43346,20320
PR0002415,43348,20321
PR0002433,43349,20322
PR0002484,43350,20323
PR0002477,43351,20324
PR0002459,43352,20325
PR0002590,43372,20333
PR0002432,43373,20334
PR0002434,43374,20335
PR0002441,43375,20336
PR0002442,43376,20337
PR0002447,43377,20338
PR0002431,43378,20339
PR0002435,43379,20340
PR0002440,43380,20341
PR0002429,43388,20349
PR0002456,43389,20350
PR0002448,43390,20351
PR0002449,43391,20352
PR0002445,43392,20353
PR0002531,43394,20355
PR0002533,43396,20357
PR0002566,43398,20358
PR0002565,43400,20360
PR0002819,43410,20368
PR0002534,43414,20370
PR0002596,43416,20371
PR0002597,43417,20372
PR0002598,43418,20373
PR0002799,43419,20374
PR0002599,43420,20375
PR0002600,43421,20376
PR0002591,43423,20378
PR0002592,43425,20379
PR0002581,43435,20386
PR0002580,43436,20387
PR0002579,43437,20388
PR0002797,43438,20389
PR0002798,43439,20390
PR0002800,43440,20391
PR0002801,43441,20392
PR0002562,43442,20393
PR0002572,43443,20394
PR0020045,43509,20403
PR0020101,43543,20404
PR0010988,43568,20405
PR0011008,43569,20406
PR0011007,43570,20407
PR0011006,43571,20408
PR0011005,43579,20409
PR0011000,43588,20410
PR0011001,43589,20411
PR0010993,43597,20419
PR0010992,43600,20420
PR0001431,43602,20421
PR0010991,43603,20422
PR0010990,43604,20423
PR0010989,43607,20424
PR0010997,43609,20425
PR0002529,43610,20426
PR0010986,43789,20435
PR0001372,43790,20436
PR0001383,43791,20437
PR0001179,43793,20438
PR0001391,43794,20439
PR0001387,43795,20440
PR0001386,43796,20441
PR0001385,43798,20442
PR0001178,43799,20443
PR0002394,43807,20451
PR0002396,43808,20452
PR0002398,43809,20453
PR0002397,43811,20454
PR0002399,43812,20455
PR0001399,43815,20457
PR0001382,43816,20458
PR0001394,43818,20459
PR0001400,43820,20460
PR0001388,43832,20468
PR0002582,43833,20469
PR0002528,43834,20470
PR0002526,43835,20471
PR0002527,43836,20472
PR0010987,43839,20473
PR0010898,43841,20474
PR0011010,43846,20475
PR0020038,43859,20476
PR0010567,43915,20484
PR0010566,43916,20485
PR0010565,43917,20486
PR0010556,43920,20487
PR0010554,43921,20488
PR0010555,43922,20489
PR0010557,43923,20490
PR0010558,43924,20491
PR0010579,44056,20499
PR0010578,44066,20500
PR0010575,44129,20501
PR0010549,44151,20502
PR0010550,44152,20503
PR0010551,44153,20504
PR0010552,44154,20505
PR0010569,44219,20506
PR0010570,44220,20507
PR0001746,44303,20514
PR0001558,44304,20515
PR0010544,44305,20516
PR0010545,44309,20517
PR0010537,44318,20518
PR0010547,44322,20519
PR0010548,44323,20520
PR0010538,44324,20521
PR0010543,44325,20522
PR0020022,44352,20530
PR0003737,44358,20531
PR0020020,44370,20532
PR0020021,44371,20533
PR0020019,44372,20534
PR0010526,44428,20535
PR0010525,44429,20536
PR0010524,44430,20537
PR0010523,44431,20538
PR0010509,44440,20545
PR0010510,44441,20546
PR0010508,44442,20547
PR0010527,44444,20548
PR0010528,44451,20549
PR0010530,44452,20550
PR0010529,44453,20551
PR0010531,44460,20552
PR0010478,44473,20553
PR0010480,44475,20554
PR0010477,44615,20561
PR0010479,44616,20562
PR0010472,44623,20563
PR0010473,44624,20564
PR0010471,44625,20565
PR0010533,44698,20566
PR0010532,44699,20567
PR0010535,44702,20568
PR0010534,44704,20570
PR0001380,44862,20577
PR0001911,45100,20578
PR0001805,45134,20579
PR0001562,45196,20580
PR0001118,45217,20581
PR0001125,45219,20582
PR0000958,45220,20583
PR0001120,45221,20584
PR0001119,45222,20585
PR0001121,45226,20586
PR0003053,52380,22300
PR0003114,52393,22311
PR0001201,45233,20593
PR0001190,45234,20594
PR0001191,45235,20595
PR0001175,45236,20596
PR0001176,45237,20597
PR0001174,45238,20598
PR0001375,45242,20599
PR0001366,45243,20600
PR0001365,45244,20601
PR0000973,45254,20609
PR0000977,45255,20610
PR0000970,45256,20611
PR0000971,45257,20612
PR0000974,45258,20613
PR0000979,45259,20614
PR0001131,45260,20615
PR0000978,45261,20616
PR0001130,45262,20617
PR0001187,45269,20624
PR0001189,45270,20625
PR0001188,45273,20626
PR0001408,45274,20627
PR0001379,45275,20628
PR0001418,45277,20629
PR0001420,45278,20630
PR0001421,45279,20631
PR0001409,45287,20639
PR0001186,45288,20640
PR0001185,45289,20641
PR0001195,45290,20642
PR0001196,45291,20643
PR0001197,45292,20644
PR0001194,45293,20645
PR0001436,45294,20646
PR0001198,45295,20647
PR0001625,45298,20648
PR0001441,45306,20655
PR0001442,45307,20656
PR0001438,45308,20657
PR0001433,45309,20658
PR0001435,45310,20659
PR0001473,45311,20660
PR0001199,45312,20661
PR0001429,45313,20662
PR0010307,45326,20663
PR0010324,45365,20671
PR0010325,45366,20672
PR0020016,45413,20673
PR0010331,45416,20674
PR0010332,45417,20675
PR0010333,45418,20676
PR0010347,45419,20677
PR0010348,45420,20678
PR0010355,45421,20679
PR0010328,45427,20685
PR0010329,45428,20686
PR0010330,45429,20687
PR0010341,45430,20688
PR0010342,45431,20689
PR0010344,45432,20690
PR0010343,45433,20691
PR0010345,45434,20692
PR0010323,45468,20700
PR0010335,45469,20701
PR0010336,45470,20702
PR0010310,45473,20703
PR0010311,45474,20704
PR0010312,45475,20705
PR0010357,45515,20706
PR0010360,45574,20707
PR0010359,45575,20708
PR0010367,45641,20716
PR0001745,45642,20717
PR0001561,45643,20718
PR0001560,45644,20719
PR0001565,45645,20720
PR0001566,45646,20721
PR0001744,45647,20722
PR0001571,45648,20723
PR0001570,45649,20724
PR0002622,45658,20732
PR0002738,45659,20733
PR0002634,45660,20734
PR0002632,45661,20735
PR0002631,45662,20736
PR0002628,45665,20737
PR0002623,45666,20738
PR0002635,45667,20739
PR0002636,45668,20740
PR0003683,45677,20748
PR0003688,45678,20749
PR0001573,45679,20750
PR0001575,45680,20751
PR0001576,45681,20752
PR0001743,45682,20753
PR0001747,45684,20754
PR0001563,45685,20755
PR0003696,45687,20757
PR0010285,45716,20765
PR0010287,45717,20766
PR0010237,45724,20767
PR0010236,45725,20768
PR0010235,45730,20769
PR0010249,45855,20770
PR0010248,45856,20771
PR0010246,45867,20772
PR0010232,45886,20773
PR0010229,45951,20780
PR0010230,45952,20781
PR0010224,45953,20782
PR0010219,45975,20783
PR0010220,46027,20784
PR0010223,46028,20785
PR0010221,46100,20786
PR0010284,46101,20787
PR0010278,46102,20788
PR0010282,46110,20796
PR0010274,46111,20797
PR0010222,46114,20798
PR0010233,46120,20799
PR0010234,46121,20800
PR0010238,46122,20801
PR0010245,46123,20802
PR0010244,46124,20803
PR0010243,46125,20804
PR0010258,46135,20812
PR0010259,46136,20813
PR0010260,46137,20814
PR0010250,46138,20815
PR0010261,46139,20816
PR0010263,46140,20817
PR0010273,46143,20818
PR0010269,46159,20819
PR0010268,46160,20820
PR0010295,46180,20828
PR0010294,46182,20829
PR0010272,46190,20830
PR0010277,46191,20831
PR0010303,46193,20832
PR0010302,46194,20833
PR0010300,46195,20834
PR0010299,46196,20835
PR0010301,46197,20836
PR0010218,46250,20844
PR0001823,46252,20845
PR0001822,46253,20846
PR0001821,46254,20847
PR0001889,46255,20848
PR0001888,46256,20849
PR0001824,46257,20850
PR0001883,46259,20851
PR0001820,46260,20852
PR0002625,46268,20860
PR0002624,46269,20861
PR0001882,46270,20862
PR0001861,46271,20863
PR0001863,46272,20864
PR0001862,46273,20865
PR0001860,46274,20866
PR0001864,46275,20867
PR0001867,46276,20868
PR0003690,46285,20877
PR0003692,46286,20878
PR0003734,46287,20879
PR0003733,46288,20880
PR0003732,46289,20881
PR0003698,46291,20883
PR0003693,46292,20884
PR0003699,46293,20885
PR0003881,46302,20894
PR0003725,46303,20895
PR0003726,46304,20896
PR0003731,46305,20897
PR0003730,46306,20898
PR0003729,46307,20899
PR0003728,46308,20900
PR0003708,46310,20901
PR0003715,46318,20909
PR0001742,46319,20910
PR0001866,46320,20911
PR0001865,46322,20912
PR0001868,46323,20913
PR0001869,46324,20914
PR0001871,46325,20915
PR0001870,46326,20916
PR0001734,46327,20917
PR0001806,46335,20925
PR0001803,46337,20926
PR0001804,46338,20927
PR0001813,46339,20928
PR0001814,46340,20929
PR0001815,46341,20930
PR0001816,46342,20931
PR0001817,46343,20932
PR0001901,46344,20933
PR0001992,46354,20941
PR0001987,46355,20942
PR0001988,46356,20943
PR0002017,46357,20944
PR0001990,46358,20945
PR0001991,46359,20946
PR0001973,46360,20947
PR0001974,46361,20948
PR0001975,46362,20949
PR0002016,46369,20956
PR0002074,46370,20957
PR0001971,46371,20958
PR0001972,46372,20959
PR0001970,46373,20960
PR0001996,46375,20961
PR0002000,46376,20962
PR0002003,46377,20963
PR0003978,46378,20964
PR0002009,46386,20972
PR0002011,46387,20973
PR0002010,46388,20974
PR0002004,46389,20975
PR0002073,46390,20976
PR0002005,46391,20977
PR0002076,46392,20978
PR0001954,46393,20979
PR0001946,46402,20988
PR0001947,46403,20989
PR0001959,46404,20990
PR0001957,46405,20991
PR0001958,46406,20992
PR0001960,46407,20993
PR0001961,46408,20994
PR0001963,46409,20995
PR0001984,46417,21003
PR0001986,46418,21004
PR0001985,46419,21005
PR0001800,46420,21006
PR0001802,46421,21007
PR0001881,46422,21008
PR0001801,46423,21009
PR0001903,46424,21010
PR0001878,46425,21011
PR0001927,46435,21019
PR0001928,46436,21020
PR0001924,46437,21021
PR0001925,46438,21022
PR0001929,46439,21023
PR0001930,46440,21024
PR0002013,46441,21025
PR0002081,46442,21026
PR0001983,46443,21027
PR0001919,46452,21035
PR0001918,46453,21036
PR0001912,46454,21037
PR0001913,46455,21038
PR0001914,46456,21039
PR0001915,46457,21040
PR0002082,46458,21041
PR0001917,46461,21043
PR0003724,46462,21044
PR0003723,46463,21045
PR0003815,46470,21052
PR0003814,46471,21053
PR0003812,46473,21055
PR0003809,46474,21056
PR0003810,46475,21057
PR0003841,46476,21058
PR0003842,46477,21059
PR0003832,46478,21060
PR0003829,46486,21068
PR0003828,46487,21069
PR0003820,46488,21070
PR0003819,46489,21071
PR0003818,46490,21072
PR0003817,46491,21073
PR0003808,46492,21074
PR0003840,46493,21075
PR0010217,46509,21076
PR0004281,46685,21084
PR0004280,46686,21085
PR0004279,46687,21086
PR0004278,46688,21087
PR0004277,46690,21088
PR0004320,46691,21089
PR0004286,46692,21090
PR0004318,46693,21091
PR0004317,46694,21092
PR0004316,46695,21093
PR0004309,46702,21100
PR0004308,46703,21101
PR0004300,46704,21102
PR0004299,46705,21103
PR0004298,46706,21104
PR0004297,46707,21105
PR0004296,46708,21106
PR0004295,46709,21107
PR0004307,46710,21108
PR0002023,46719,21116
PR0004370,46720,21117
PR0004356,46721,21118
PR0004359,46723,21119
PR0004358,46724,21120
PR0004344,46725,21121
PR0004345,46726,21122
PR0004346,46727,21123
PR0004347,46728,21124
PR0003031,52394,22312
PR0004354,46735,21131
PR0004355,46736,21132
PR0004357,46737,21133
PR0004360,46738,21134
PR0004361,46739,21135
PR0004363,46740,21136
PR0004364,46741,21137
PR0004365,46742,21138
PR0004341,46743,21139
PR0004340,46744,21140
PR0004333,46751,21147
PR0004332,46752,21148
PR0004327,46753,21149
PR0004328,46754,21150
PR0004330,46756,21151
PR0004331,46757,21152
PR0004329,46758,21153
PR0004367,46759,21154
PR0004366,46760,21155
PR0002038,46770,21163
PR0002035,46771,21164
PR0002033,46772,21165
PR0002034,46773,21166
PR0002030,46774,21167
PR0002041,46775,21168
PR0002040,46776,21169
PR0002039,46777,21170
PR0002029,46778,21171
PR0002054,46786,21179
PR0002055,46787,21180
PR0002056,46788,21181
PR0002057,46789,21182
PR0002058,46790,21183
PR0002059,46791,21184
PR0002060,46792,21185
PR0002062,46794,21186
PR0002061,46795,21187
PR0000200,47246,21351
PR0000201,47247,21352
PR0020061,47662,21377
PR0020060,47691,21378
PR0020059,47700,21379
PR0020058,47712,21380
PR0020057,47713,21381
PR0020056,47715,21382
PR0020055,47717,21383
PR0020054,47718,21384
PR0000758,47843,21391
PR0000762,47844,21392
PR0000759,47845,21393
PR0000761,47846,21394
PR0000760,47847,21395
PR0005298,47848,21396
PR0000772,47849,21397
PR0000742,47850,21398
PR0002202,47949,21407
PR0011104,47960,21408
PR0011106,47964,21409
PR0011101,47969,21410
PR0011100,47970,21411
PR0011099,47972,21412
PR0002189,47975,21413
PR0002188,47976,21414
PR0002198,47985,21423
PR0002518,47987,21424
PR0002208,47989,21425
PR0002207,47990,21426
PR0002205,47991,21427
PR0002206,47992,21428
PR0002210,47993,21429
PR0002211,47994,21430
PR0002226,47996,21431
PR0020049,48085,21439
PR0020105,48105,21440
PR0011060,48135,21441
PR0011059,48136,21442
PR0011058,48266,21443
PR0011057,48293,21444
PR0011056,48294,21445
PR0011049,48312,21446
PR0011050,48314,21447
PR0011044,48331,21455
PR0011042,48334,21456
PR0011043,48335,21457
PR0011048,48337,21458
PR0011054,48339,21459
PR0002522,48344,21460
PR0002418,48348,21461
PR0002419,48349,21462
PR0002420,48350,21463
PR0000773,48351,21464
PR0002472,48360,21472
PR0002465,48361,21473
PR0002476,48362,21474
PR0002474,48363,21475
PR0002475,48364,21476
PR0002471,48365,21477
PR0002480,48366,21478
PR0002468,48367,21479
PR0002466,48368,21480
PR0002478,48378,21488
PR0020125,48379,21489
PR0010929,48406,21490
PR0000618,48408,21491
PR0000912,48477,21492
PR0020270,48479,21493
PR0010917,48480,21494
PR0010916,48481,21496
PR0010928,48489,21497
PR0010927,48491,21498
PR0010923,48516,21505
PR0010919,48517,21506
PR0010918,48519,21507
PR0010924,48521,21508
PR0010925,48523,21509
PR0001065,48535,21510
PR0001064,48536,21511
PR0001063,48537,21512
PR0001062,48538,21513
PR0003546,48546,21521
PR0001091,48548,21522
PR0001089,48549,21523
PR0000935,48550,21524
PR0001093,48552,21525
PR0001092,48553,21526
PR0001100,48554,21527
PR0000934,48555,21528
PR0001090,48556,21529
PR0000916,48565,21536
PR0000945,48566,21537
PR0000936,48567,21538
PR0001073,48568,21539
PR0003560,48595,21540
PR0003563,48596,21541
PR0003562,48597,21542
PR0003561,48598,21543
PR0003573,48599,21544
PR0003571,48600,21545
PR0003553,48609,21553
PR0003565,48612,21556
PR0003566,48613,21557
PR0003567,48614,21558
PR0003568,48616,21559
PR0003570,48617,21560
PR0003569,48618,21561
PR0003547,48619,21562
PR0010936,48630,21563
PR0010935,48639,21564
PR0003112,52395,22313
PR0003584,48669,21571
PR0003583,48670,21572
PR0003582,48671,21573
PR0003579,48673,21574
PR0003578,48674,21575
PR0003577,48675,21576
PR0003575,48676,21577
PR0003576,48677,21578
PR0003574,48678,21579
PR0003092,52396,22314
PR0003111,52397,22315
PR0003110,52398,22316
PR0011013,48688,21587
PR0011015,48691,21588
PR0011014,48696,21589
PR0011016,48698,21590
PR0010971,48755,21591
PR0010970,48758,21592
PR0010969,48760,21593
PR0010968,48762,21594
PR0010967,48763,21595
PR0010966,48765,21596
PR0010950,48780,21603
PR0010949,48781,21604
PR0010947,48783,21605
PR0010946,48784,21606
PR0010944,48791,21607
PR0010956,48797,21608
PR0010957,48799,21609
PR0010958,48801,21610
PR0011032,48859,21618
PR0010941,48877,21619
PR0010938,48890,21620
PR0010943,48895,21621
PR0001034,48898,21622
PR0010899,48958,21623
PR0010905,48965,21624
PR0010904,48966,21625
PR0010903,48967,21626
PR0010902,48968,21627
PR0010893,49117,21634
PR0000941,49208,21635
PR0010910,49218,21636
PR0010914,49223,21638
PR0010913,49224,21639
PR0010911,49228,21640
PR0010880,49453,21642
PR0010879,49456,21643
PR0010878,49457,21644
PR0010890,49543,21652
PR0024054,49656,21653
PR0010849,49668,21654
PR0010848,49671,21655
PR0010847,49673,21656
PR0010851,49677,21657
PR0010850,49679,21658
PR0010843,49683,21659
PR0010842,49684,21660
PR0010839,49685,21661
PR0003039,52418,22329
PR0010795,49789,21668
PR0010796,49791,21669
PR0010797,49792,21670
PR0010798,49793,21671
PR0010799,49794,21672
PR0010800,49795,21673
PR0010801,49796,21674
PR0010803,49832,21675
PR0010802,49834,21676
PR0010962,49945,21683
PR0010813,49950,21684
PR0010812,49951,21685
PR0010811,49952,21686
PR0010810,49953,21687
PR0010816,49955,21688
PR0000656,49960,21689
PR0010814,49966,21690
PR0010815,49967,21691
PR0010818,49976,21692
PR0010824,49986,21699
PR0010825,49988,21700
PR0010826,49989,21701
PR0010827,49990,21702
PR0020042,50074,21703
PR0020041,50076,21704
PR0020040,50078,21705
PR0020039,50079,21706
PR0010763,50096,21707
PR0005581,50116,21714
PR0000698,50117,21715
PR0010794,50118,21716
PR0000705,50119,21717
PR0000721,50120,21718
PR0000720,50121,21719
PR0000703,50122,21720
PR0000699,50123,21721
PR0000701,50124,21722
PR0000697,50132,21729
PR0000696,50133,21730
PR0000726,50135,21731
PR0000730,50137,21732
PR0000605,50138,21733
PR0000725,50139,21734
PR0000731,50140,21735
PR0000769,50141,21736
PR0000768,50142,21737
PR0000716,50143,21738
PR0000764,50150,21745
PR0000765,50151,21746
PR0000754,50152,21747
PR0000755,50154,21749
PR0000604,50155,21750
PR0000830,50156,21751
PR0000827,50157,21752
PR0000826,50158,21753
PR0000825,50159,21754
PR0005530,50160,21755
PR0005585,50167,21762
PR0005584,50168,21763
PR0000687,50169,21764
PR0005587,50170,21765
PR0000678,50171,21766
PR0000679,50172,21767
PR0000658,50173,21768
PR0000649,50176,21771
PR0000650,50177,21772
PR0000684,50185,21779
PR0000667,50186,21780
PR0000685,50187,21781
PR0000805,50188,21782
PR0000804,50189,21783
PR0000664,50190,21784
PR0000803,50191,21785
PR0000665,50192,21786
PR0000683,50201,21795
PR0000694,50202,21796
PR0000695,50203,21797
PR0000693,50204,21798
PR0000682,50205,21799
PR0000691,50206,21800
PR0000675,50207,21801
PR0000673,50208,21802
PR0000669,50209,21803
PR0000670,50210,21804
PR0002978,52438,22344
PR0000638,50217,21811
PR0000613,50218,21812
PR0000636,50219,21813
PR0000727,50220,21814
PR0000729,50223,21816
PR0000706,50224,21817
PR0000708,50225,21818
PR0000806,50226,21819
PR0000795,50227,21820
PR0000817,50235,21828
PR0000816,50236,21829
PR0000823,50237,21830
PR0000796,50238,21831
PR0000807,50239,21832
PR0000808,50240,21833
PR0000809,50241,21834
PR0000811,50242,21835
PR0002362,50243,21836
PR0001873,50244,21837
